4000	87	1433	41802	43463	1661
4000	97	1443	40468	40568	100
4000	145	1482	33761	45262	11501
4000	95	1450	32846	45555	12709
4000	95	1488	44375	53277	8902
4000	93	1490	31262	46736	15474
4000	130	1486	41444	48912	7468
4000	88	1451	28550	39956	11406
4000	79	1450	28736	45151	16415
4000	24	1455	33989	45084	11095
4000	24	1459	32764	45452	12688
4000	75	1439	30537	45597	15060
4000	73	1480	38204	39141	937
4000	110	1456	30970	57527	26557
4000	137	1452	34815	47941	13126
4000	42	1506	32455	45798	13343
4000	118	1484	37653	45206	7553
4000	95	1486	36307	50104	13797
4000	132	1471	38488	47356	8868
4000	70	1458	42014	42117	103
4000	152	1475	32135	42611	10476
4000	126	1446	37864	45898	8034
4000	75	1489	47080	47178	98
4000	31	1494	33007	39360	6353
4000	51	1469	31583	47029	15446
4000	158	1458	40688	50087	9399
4000	86	1463	34537	44321	9784
4000	60	1485	39764	43892	4128
4000	142	1493	29224	39894	10670
4000	61	1486	33608	41628	8020
4000	111	1441	42035	42249	214
4000	37	1509	41214	45655	4441
4000	55	1476	37076	41680	4604
4000	49	1452	37159	45595	8436
4000	58	1439	33951	47890	13939
4000	58	1449	33903	42179	8276
4000	28	1472	35566	38008	2442
4000	35	1470	42110	55247	13137
4000	162	1477	36570	48238	11668
4000	44	1448	36540	42955	6415
4000	101	1487	30694	37134	6440
4000	69	1454	28354	40195	11841
4000	51	1473	29731	40233	10502
4000	72	1477	31351	38666	7315
4000	73	1450	37520	48427	10907
4000	15	1470	39581	42894	3313
4000	14	1455	48662	51605	2943
4000	40	1492	33007	41703	8696
4000	128	1453	34986	39918	4932
4000	64	1449	29441	43937	14496
5000	68	1832	41533	57088	15555
5000	48	1805	50820	60908	10088
5000	66	1863	40975	50797	9822
5000	108	1861	43994	53985	9991
5000	161	1807	38502	60100	21598
5000	124	1880	46316	59696	13380
5000	43	1816	43012	52187	9175
5000	126	1840	43321	52484	9163
5000	60	1811	39322	53978	14656
5000	76	1854	39498	49224	9726
5000	95	1795	40105	51220	11115
5000	155	1849	40581	51263	10682
5000	55	1870	38563	51546	12983
5000	32	1853	39686	57341	17655
5000	117	1836	40201	57831	17630
5000	114	1840	38447	51263	12816
5000	58	1831	63036	63191	155
5000	162	1860	49610	58481	8871
5000	71	1854	44785	67078	22293
5000	75	1840	52882	55937	3055
5000	122	1838	44606	63200	18594
5000	156	1844	45969	66523	20554
5000	71	1839	46896	61362	14466
5000	50	1877	41192	52011	10819
5000	51	1824	41464	63196	21732
5000	150	1842	44693	52035	7342
5000	51	1836	48595	64315	15720
5000	142	1818	43701	52131	8430
5000	77	1822	41007	51576	10569
5000	54	1848	46091	65747	19656
5000	42	1824	42197	47228	5031
5000	64	1820	40643	52475	11832
5000	163	1828	44103	55305	11202
5000	28	1835	41050	54797	13747
5000	85	1831	44904	49036	4132
5000	137	1871	47180	61495	14315
5000	55	1850	41786	52375	10589
5000	67	1806	38636	45618	6982
5000	37	1883	50650	56393	5743
5000	83	1857	39557	56218	16661
5000	22	1840	37432	49754	12322
5000	80	1859	44094	50516	6422
5000	97	1816	41445	49982	8537
5000	84	1863	41631	49676	8045
5000	24	1845	51226	75538	24312
5000	89	1859	38384	53876	15492
5000	36	1820	44010	58091	14081
5000	176	1874	55509	61355	5846
5000	44	1809	60392	66049	5657
5000	56	1804	46035	55918	9883
6000	4	2222	52706	54432	1726
6000	38	2219	57162	57667	505
6000	108	2257	61084	75689	14605
6000	138	2204	57186	69556	12370
6000	25	2233	47107	63523	16416
6000	170	2181	57897	59891	1994
6000	159	2185	48861	73366	24505
6000	121	2198	70137	79885	9748
6000	70	2205	60139	82414	22275
6000	7	2236	56443	70577	14134
6000	132	2190	53249	77704	24455
6000	31	2214	54427	74101	19674
6000	90	2149	49060	62742	13682
6000	65	2218	61390	74390	13000
6000	119	2249	62101	74815	12714
6000	77	2244	64677	69942	5265
6000	47	2243	49180	70928	21748
6000	64	2220	55491	68392	12901
6000	34	2179	45579	56320	10741
6000	160	2244	63488	71469	7981
6000	27	2201	53583	65402	11819
6000	180	2179	50625	61374	10749
6000	128	2195	58988	61699	2711
6000	86	2205	56746	72444	15698
6000	33	2183	49547	67093	17546
6000	164	2231	63169	69964	6795
6000	206	2200	61569	66642	5073
6000	37	2217	60770	65325	4555
6000	238	2239	69627	78483	8856
6000	129	2184	51986	60469	8483
6000	131	2230	45152	85314	40162
6000	84	2173	50941	59462	8521
6000	32	2178	46501	81217	34716
6000	80	2201	48740	63610	14870
6000	46	2194	64002	77465	13463
6000	87	2169	70776	87127	16351
6000	59	2176	79634	83935	4301
6000	96	2227	53581	65649	12068
6000	99	2204	59991	72100	12109
6000	193	2176	50569	63831	13262
6000	100	2220	68925	81420	12495
6000	77	2227	49021	57633	8612
6000	134	2215	73546	80058	6512
6000	137	2222	58508	70360	11852
6000	45	2224	50439	67824	17385
6000	78	2214	65513	86671	21158
6000	146	2268	68449	74589	6140
6000	112	2219	49957	66532	16575
6000	42	2209	47149	79496	32347
6000	144	2195	64344	66375	2031
7000	108	2571	71766	73905	2139
7000	122	2586	67104	90306	23202
7000	177	2593	65388	74251	8863
7000	159	2536	84315	88006	3691
7000	46	2578	75591	88867	13276
7000	62	2577	78753	92613	13860
7000	31	2607	64084	73126	9042
7000	116	2607	68461	85865	17404
7000	145	2590	84726	96696	11970
7000	71	2593	66608	79159	12551
7000	111	2565	56683	103096	46413
7000	244	2537	65033	77019	11986
7000	109	2580	61438	80124	18686
7000	143	2513	66484	89620	23136
7000	96	2595	70184	82674	12490
7000	118	2624	56550	101724	45174
7000	172	2573	67137	77468	10331
7000	89	2572	60722	72381	11659
7000	39	2589	67052	81353	14301
7000	143	2548	60800	77429	16629
7000	59	2636	55242	75909	20667
7000	52	2617	58642	76355	17713
7000	82	2554	72276	93484	21208
7000	60	2626	69823	82163	12340
7000	74	2560	69762	97374	27612
7000	216	2596	69972	85334	15362
7000	82	2535	61127	82183	21056
7000	99	2587	68590	99662	31072
7000	106	2585	65766	83584	17818
7000	136	2599	56586	87359	30773
7000	137	2564	67813	86658	18845
7000	72	2570	59007	68207	9200
7000	127	2560	75998	82871	6873
7000	30	2591	65542	89736	24194
7000	85	2567	77775	90108	12333
7000	228	2547	68368	86366	17998
7000	172	2596	75375	81618	6243
7000	39	2577	63234	111548	48314
7000	115	2587	58680	73587	14907
7000	136	2617	58140	81784	23644
7000	41	2564	62666	86312	23646
7000	188	2555	69503	75346	5843
7000	153	2534	55597	79331	23734
7000	43	2561	70152	88357	18205
7000	117	2574	60744	87663	26919
7000	136	2592	69496	81298	11802
7000	87	2556	63700	77723	14023
7000	77	2539	73665	77361	3696
7000	173	2559	63874	84188	20314
7000	58	2603	79299	97145	17846
8000	93	2901	72806	89134	16328
8000	164	2940	67323	87668	20345
8000	49	2957	66682	94502	27820
8000	286	2934	106410	107398	988
8000	116	2899	84475	90224	5749
8000	216	2936	81278	103446	22168
8000	49	2954	73441	107463	34022
8000	99	2882	80593	86215	5622
8000	143	2905	76464	124135	47671
8000	126	2947	89473	101591	12118
8000	65	2991	86305	93166	6861
8000	170	2968	66413	88329	21916
8000	137	2932	68705	90473	21768
8000	138	2943	86090	87329	1239
8000	77	2907	78740	98569	19829
8000	46	2909	77560	90329	12769
8000	50	2909	84249	99520	15271
8000	50	2925	88917	95172	6255
8000	144	2952	85891	89668	3777
8000	93	2969	76310	100001	23691
8000	153	2992	72726	95735	23009
8000	94	2959	67984	85939	17955
8000	146	2939	66378	89908	23530
8000	62	2966	77664	89904	12240
8000	124	2952	61337	97313	35976
8000	184	2922	77525	107327	29802
8000	69	2949	76192	81771	5579
8000	202	2948	72017	95006	22989
8000	83	2926	67371	99379	32008
8000	113	2950	102389	119115	16726
8000	207	2920	63421	89341	25920
8000	98	2935	71947	99445	27498
8000	93	2935	75483	86699	11216
8000	38	2911	65314	105564	40250
8000	97	2962	77267	103656	26389
8000	41	2913	80003	93205	13202
8000	183	2894	89416	100502	11086
8000	117	2909	79777	96509	16732
8000	174	2920	80758	92547	11789
8000	164	2937	64415	95538	31123
8000	51	2995	71675	101372	29697
8000	212	2903	70675	82584	11909
8000	176	2953	71491	107561	36070
8000	64	2946	80220	109863	29643
8000	110	2952	65923	85937	20014
8000	109	2912	62831	87020	24189
8000	89	2945	86362	121242	34880
8000	184	2920	73265	83904	10639
8000	109	2968	73536	105282	31746
8000	47	2977	86373	94088	7715
9000	137	3276	83409	100823	17414
9000	149	3295	82900	105223	22323
9000	53	3321	96726	122572	25846
9000	203	3250	73385	112202	38817
9000	73	3322	73968	99329	25361
9000	122	3280	77881	106641	28760
9000	172	3355	103021	103163	142
9000	56	3293	108028	138616	30588
9000	129	3336	80647	100979	20332
9000	57	3288	84464	95667	11203
9000	173	3288	86575	104310	17735
9000	131	3335	96423	106989	10566
9000	141	3321	85551	106683	21132
9000	69	3387	97197	105154	7957
9000	185	3270	93151	96508	3357
9000	131	3319	82023	99644	17621
9000	54	3314	112414	112532	118
9000	22	3314	79390	139118	59728
9000	39	3267	88920	96264	7344
9000	46	3369	82043	120367	38324
9000	82	3306	91165	106907	15742
9000	134	3360	91003	108776	17773
9000	163	3266	93076	107510	14434
9000	139	3328	101804	108494	6690
9000	250	3352	87965	128082	40117
9000	260	3317	75285	105129	29844
9000	101	3289	93379	105059	11680
9000	262	3296	76405	93927	17522
9000	62	3331	94855	122080	27225
9000	168	3330	90302	107853	17551
9000	238	3309	75340	101863	26523
9000	43	3281	99706	115207	15501
9000	121	3299	103663	106157	2494
9000	134	3337	106299	122861	16562
9000	67	3352	92678	105658	12980
9000	67	3310	72526	115777	43251
9000	88	3269	85717	110203	24486
9000	105	3333	103526	127295	23769
9000	153	3307	106339	114578	8239
9000	235	3261	81785	100258	18473
9000	131	3328	81201	91757	10556
9000	62	3335	103237	113848	10611
9000	132	3259	82145	116940	34795
9000	93	3367	63144	118555	55411
9000	133	3337	88670	104791	16121
9000	176	3314	79868	105975	26107
9000	84	3397	69142	97682	28540
9000	97	3333	86612	127385	40773
9000	174	3311	77459	99714	22255
9000	171	3251	115615	116163	548
10000	96	3687	83010	127597	44587
10000	263	3620	80355	100176	19821
10000	66	3681	91685	163949	72264
10000	100	3672	147257	165303	18046
10000	97	3648	108338	124840	16502
10000	152	3707	86914	129763	42849
10000	221	3676	105174	154712	49538
10000	189	3725	99247	129109	29862
10000	80	3689	106512	123566	17054
10000	123	3681	96409	118062	21653
10000	298	3706	83489	103564	20075
10000	272	3692	87371	128130	40759
10000	124	3665	93215	127483	34268
10000	86	3654	89665	108025	18360
10000	175	3651	91842	148005	56163
10000	118	3628	98700	123465	24765
10000	66	3658	106233	125108	18875
10000	171	3701	94857	109890	15033
10000	165	3666	131163	163652	32489
10000	36	3716	93344	109690	16346
10000	66	3701	119580	153947	34367
10000	175	3696	134552	144156	9604
10000	39	3594	97890	120827	22937
10000	190	3628	96013	125326	29313
10000	137	3731	86077	135627	49550
10000	121	3663	103796	111631	7835
10000	245	3724	93122	141423	48301
10000	169	3692	108136	144779	36643
10000	100	3657	119311	150737	31426
10000	35	3666	83952	116565	32613
10000	128	3709	86146	115269	29123
10000	94	3626	86930	128774	41844
10000	67	3691	91181	109523	18342
10000	92	3655	107648	124979	17331
10000	165	3698	113135	119176	6041
10000	167	3689	84104	121558	37454
10000	152	3666	86405	109263	22858
10000	169	3648	90461	123688	33227
10000	134	3680	101874	122496	20622
10000	51	3684	131184	162562	31378
10000	24	3702	108591	126150	17559
10000	79	3670	87408	131514	44106
10000	91	3678	102608	117775	15167
10000	106	3669	79361	112785	33424
10000	75	3658	111001	141906	30905
10000	206	3701	105566	118143	12577
10000	60	3655	98841	127703	28862
10000	161	3626	92589	127933	35344
10000	119	3673	103057	115692	12635
10000	182	3646	104202	122477	18275
11000	49	4031	96732	132026	35294
11000	93	4077	114348	133131	18783
11000	112	4003	104878	139549	34671
11000	237	3961	115105	127242	12137
11000	89	4027	89679	116128	26449
11000	164	4102	118195	139556	21361
11000	171	4090	97538	121619	24081
11000	119	4001	115074	187218	72144
11000	184	4019	96225	111091	14866
11000	77	4024	95989	132949	36960
11000	118	4066	108707	124721	16014
11000	198	4012	100915	124584	23669
11000	146	4055	90428	153027	62599
11000	102	4049	102666	126493	23827
11000	80	3995	128106	154530	26424
11000	264	3997	95477	127033	31556
11000	293	4062	126228	152036	25808
11000	110	4061	99237	132061	32824
11000	171	4089	118381	126260	7879
11000	189	4014	118579	158629	40050
11000	69	4021	108244	144715	36471
11000	51	4015	109206	130398	21192
11000	122	4009	110292	153315	43023
11000	117	4003	94370	153585	59215
11000	243	4073	97307	121855	24548
11000	13	4069	130534	138349	7815
11000	188	3992	95977	110742	14765
11000	75	4077	105853	135635	29782
11000	94	4011	90569	120284	29715
11000	105	4018	102255	148844	46589
11000	204	4036	134016	151612	17596
11000	54	4047	101349	153758	52409
11000	199	4040	104784	134090	29306
11000	85	4011	148189	169226	21037
11000	274	4049	101706	147721	46015
11000	61	4057	94435	118180	23745
11000	232	4083	116403	129952	13549
11000	171	4117	149035	161781	12746
11000	174	4085	95461	138224	42763
11000	26	4075	115423	142437	27014
11000	106	4096	114832	138847	24015
11000	87	4084	155239	168379	13140
11000	189	4142	123248	126130	2882
11000	219	4074	96910	122472	25562
11000	146	4011	94998	124935	29937
11000	227	3997	101728	126113	24385
11000	204	3977	109657	133642	23985
11000	208	4102	118687	134705	16018
11000	126	4033	111481	129895	18414
11000	138	4031	98249	129167	30918
12000	202	4389	99217	129878	30661
12000	135	4435	116970	138230	21260
12000	64	4401	111122	134130	23008
12000	119	4411	140279	165515	25236
12000	248	4434	146522	150003	3481
12000	114	4439	133671	159539	25868
12000	86	4425	137834	196725	58891
12000	160	4407	120701	137727	17026
12000	41	4361	93748	147949	54201
12000	187	4373	111057	144163	33106
12000	162	4416	96711	125611	28900
12000	44	4394	104131	154113	49982
12000	49	4419	104282	149642	45360
12000	220	4375	131209	160163	28954
12000	235	4410	132901	139278	6377
12000	196	4386	112115	160053	47938
12000	233	4368	127614	152311	24697
12000	199	4407	109795	132085	22290
12000	73	4431	114904	133493	18589
12000	186	4404	154250	171810	17560
12000	265	4387	132654	172910	40256
12000	90	4425	140917	181530	40613
12000	104	4385	114928	144805	29877
12000	109	4417	116934	157546	40612
12000	113	4431	124223	151206	26983
12000	237	4367	101313	149939	48626
12000	130	4405	123261	163988	40727
12000	161	4425	134800	158745	23945
12000	16	4454	104009	142527	38518
12000	91	4369	110598	164434	53836
12000	80	4439	128210	179898	51688
12000	77	4452	103985	142160	38175
12000	135	4411	96537	155066	58529
12000	96	4390	138071	154651	16580
12000	91	4406	152260	167541	15281
12000	153	4388	124131	153708	29577
12000	171	4398	108677	144481	35804
12000	122	4405	102962	129710	26748
12000	99	4386	117249	129825	12576
12000	152	4433	114613	146621	32008
12000	61	4446	109187	126402	17215
12000	60	4385	120274	161767	41493
12000	167	4431	99105	134037	34932
12000	120	4471	126319	158631	32312
12000	64	4425	109372	150850	41478
12000	179	4381	122010	162368	40358
12000	166	4409	109192	142330	33138
12000	18	4433	94144	146661	52517
12000	72	4440	118426	157779	39353
12000	51	4397	142104	147638	5534
13000	188	4785	157280	164616	7336
13000	158	4731	113262	177639	64377
13000	169	4803	119244	152215	32971
13000	105	4737	150246	152221	1975
13000	260	4839	150095	210969	60874
13000	206	4745	121451	173851	52400
13000	87	4785	136160	149500	13340
13000	166	4729	118692	156369	37677
13000	78	4780	131891	238961	107070
13000	96	4751	112588	150538	37950
13000	66	4719	116463	162825	46362
13000	116	4750	145092	153303	8211
13000	209	4787	124235	134096	9861
13000	45	4715	130238	210988	80750
13000	106	4805	149321	159743	10422
13000	111	4695	130583	154506	23923
13000	129	4863	122805	186601	63796
13000	35	4741	122926	148093	25167
13000	78	4752	124167	166213	42046
13000	228	4782	184167	249261	65094
13000	127	4775	126582	151006	24424
13000	106	4726	146754	161640	14886
13000	209	4803	160672	172266	11594
13000	114	4796	116719	163302	46583
13000	44	4742	120372	165994	45622
13000	19	4830	127137	169797	42660
13000	184	4799	125359	181619	56260
13000	69	4794	137696	166507	28811
13000	182	4771	150593	152058	1465
13000	281	4836	128609	146486	17877
13000	44	4761	145693	172525	26832
13000	104	4786	120561	163424	42863
13000	33	4872	124056	152985	28929
13000	55	4826	145222	188498	43276
13000	239	4779	119652	149238	29586
13000	330	4752	129793	177952	48159
13000	97	4754	128810	149247	20437
13000	37	4752	119762	164576	44814
13000	254	4761	116228	152234	36006
13000	91	4738	160237	183679	23442
13000	180	4849	126957	188606	61649
13000	200	4731	125805	159348	33543
13000	312	4773	130992	183201	52209
13000	163	4791	136541	162606	26065
13000	79	4781	111864	175115	63251
13000	185	4765	130749	172602	41853
13000	105	4800	136348	160607	24259
13000	61	4797	135920	184793	48873
13000	221	4813	143621	172126	28505
13000	218	4758	127984	149111	21127
14000	79	5115	135532	181097	45565
14000	158	5155	128332	175831	47499
14000	91	5163	126480	186147	59667
14000	45	5126	123676	147570	23894
14000	55	5098	124107	194424	70317
14000	18	5129	194899	214845	19946
14000	82	5077	138953	162165	23212
14000	95	5073	130603	164521	33918
14000	214	5143	149765	195449	45684
14000	99	5173	141353	170017	28664
14000	21	5172	173650	183259	9609
14000	36	5220	137211	167329	30118
14000	38	5131	159565	174822	15257
14000	194	5172	129104	171381	42277
14000	120	5162	167649	197288	29639
14000	83	5182	117033	176660	59627
14000	62	5141	153835	179911	26076
14000	126	5130	148839	179991	31152
14000	38	5131	123557	169296	45739
14000	105	5151	158088	182226	24138
14000	103	5194	135941	150946	15005
14000	57	5102	137149	181027	43878
14000	67	5105	127722	178207	50485
14000	192	5088	146873	206466	59593
14000	332	5176	120876	184470	63594
14000	128	5128	161098	183159	22061
14000	97	5166	146306	171244	24938
14000	40	5114	172973	183293	10320
14000	237	5196	153050	157012	3962
14000	271	5176	143880	192068	48188
14000	143	5128	154389	181772	27383
14000	212	5150	160041	173276	13235
14000	88	5140	159415	179962	20547
14000	147	5212	122621	185602	62981
14000	139	5109	148666	199338	50672
14000	166	5147	142280	186775	44495
14000	136	5159	158485	162369	3884
14000	194	5149	130433	177202	46769
14000	80	5264	131397	166212	34815
14000	228	5249	126147	177192	51045
14000	69	5147	122381	151693	29312
14000	51	5140	151709	158814	7105
14000	158	5136	154489	194220	39731
14000	91	5121	161173	166757	5584
14000	201	5154	137647	169094	31447
14000	26	5219	147849	181938	34089
14000	144	5181	132433	166977	34544
14000	109	5122	132019	182586	50567
14000	287	5105	159886	193684	33798
14000	260	5160	137923	155547	17624
15000	122	5501	155367	190026	34659
15000	84	5547	196559	237599	41040
15000	95	5422	128320	187703	59383
15000	129	5485	136959	187892	50933
15000	133	5533	197533	198186	653
15000	117	5499	135442	193537	58095
15000	111	5561	131201	180477	49276
15000	88	5540	141788	175894	34106
15000	31	5535	141514	172316	30802
15000	197	5496	148358	185449	37091
15000	198	5545	134063	175217	41154
15000	191	5487	145353	219195	73842
15000	239	5553	124388	165253	40865
15000	181	5480	137116	162570	25454
15000	28	5530	168480	190057	21577
15000	265	5455	159498	176502	17004
15000	181	5506	137606	155090	17484
15000	101	5547	142834	206974	64140
15000	58	5519	159935	164564	4629
15000	219	5494	137067	207111	70044
15000	115	5489	162101	183996	21895
15000	44	5513	151171	183007	31836
15000	217	5564	144153	184003	39850
15000	67	5500	173776	244402	70626
15000	240	5496	164651	175259	10608
15000	188	5551	124563	198856	74293
15000	204	5512	149108	199790	50682
15000	288	5536	165460	210363	44903
15000	225	5495	150112	189468	39356
15000	231	5533	144251	208651	64400
15000	30	5531	171504	202633	31129
15000	109	5467	157381	161772	4391
15000	161	5530	138862	177683	38821
15000	104	5549	213442	216096	2654
15000	233	5550	157937	197847	39910
15000	160	5489	141348	188785	47437
15000	179	5500	140722	198327	57605
15000	127	5504	149658	191797	42139
15000	301	5553	135570	151072	15502
15000	329	5555	184682	199586	14904
15000	75	5490	183864	204413	20549
15000	184	5499	154704	195793	41089
15000	203	5548	140463	161000	20537
15000	181	5423	156626	204597	47971
15000	83	5576	148045	174896	26851
15000	112	5583	130035	188319	58284
15000	90	5516	170263	212587	42324
15000	117	5581	148879	177561	28682
15000	49	5566	144875	195113	50238
15000	220	5574	169648	249801	80153
16000	194	5918	154164	190285	36121
16000	70	5893	147151	210937	63786
16000	26	5884	212127	221175	9048
16000	36	5936	167593	210084	42491
16000	131	5864	137870	201491	63621
16000	213	5889	131522	173295	41773
16000	190	5906	173967	189533	15566
16000	57	5938	149047	194202	45155
16000	62	5910	185885	193702	7817
16000	237	5854	174832	211857	37025
16000	192	5870	171026	194523	23497
16000	70	5913	164903	190612	25709
16000	120	5943	165969	180963	14994
16000	219	5800	186453	214298	27845
16000	39	5906	185760	199347	13587
16000	5	5891	153611	251390	97779
16000	114	5809	159828	194319	34491
16000	90	5879	148207	192711	44504
16000	159	5870	157890	213820	55930
16000	237	5932	157959	203508	45549
16000	83	5911	200199	248247	48048
16000	87	5891	165518	247173	81655
16000	68	5843	191204	211915	20711
16000	132	5894	138384	209667	71283
16000	191	5943	168467	184335	15868
16000	158	5883	144816	221765	76949
16000	187	5892	232841	242221	9380
16000	317	5884	161313	218014	56701
16000	65	5921	140873	191422	50549
16000	198	5880	175630	222723	47093
16000	227	5909	154805	205354	50549
16000	179	5859	148838	188279	39441
16000	78	5830	145846	183057	37211
16000	127	5891	163589	178038	14449
16000	89	5871	140179	195661	55482
16000	116	5910	179078	232501	53423
16000	38	5792	149663	204772	55109
16000	180	5863	176825	200404	23579
16000	141	5921	136343	171363	35020
16000	182	5890	160707	206825	46118
16000	154	5990	142730	230749	88019
16000	117	5847	170817	189829	19012
16000	142	5886	169864	212952	43088
16000	210	5848	162090	243388	81298
16000	352	5856	172507	174553	2046
16000	99	5943	147203	203866	56663
16000	98	5915	149324	178057	28733
16000	176	5947	179175	214563	35388
16000	227	5904	149160	193306	44146
16000	193	5896	202073	242105	40032
17000	102	6300	177949	215806	37857
17000	89	6276	188286	214793	26507
17000	254	6313	162204	206468	44264
17000	181	6199	167479	205815	38336
17000	88	6213	188635	205943	17308
17000	277	6271	189513	282121	92608
17000	207	6254	171642	202126	30484
17000	196	6229	167773	227913	60140
17000	159	6263	177390	199342	21952
17000	455	6260	140714	197705	56991
17000	138	6267	185715	204471	18756
17000	194	6267	178616	230090	51474
17000	9	6287	189639	212052	22413
17000	116	6233	203965	218995	15030
17000	220	6307	159778	199894	40116
17000	141	6270	165068	217536	52468
17000	198	6245	158371	200526	42155
17000	164	6284	174676	224323	49647
17000	147	6249	195128	230289	35161
17000	28	6295	152889	206478	53589
17000	148	6220	174623	205046	30423
17000	158	6234	180780	230925	50145
17000	150	6274	195293	281980	86687
17000	187	6281	156131	214450	58319
17000	9	6274	174130	228350	54220
17000	121	6305	147788	204451	56663
17000	94	6194	158118	235809	77691
17000	166	6219	149021	195034	46013
17000	64	6301	166458	247573	81115
17000	48	6269	164299	208963	44664
