1100;41;303821;304920
1100;42;293905;295004
1100;43;296761;297860
1100;44;301723;302822
1100;45;299133;300232
1100;46;306658;307757
1100;47;298209;299308
1100;48;304563;305662
1100;49;302290;303389
1200;0;363607;364806
1200;1;367090;368289
1200;2;366708;367907
1200;3;368548;369747
1200;4;367255;368454
1200;5;362901;364100
1200;6;355202;356401
1200;7;368543;369742
1200;8;360184;361383
1200;9;359575;360774
1200;10;357081;358280
1200;11;352975;354174
1200;12;362431;363630
1200;13;360692;361891
1200;14;363012;364211
1200;15;356531;357730
1200;16;349870;351069
1200;17;345541;346740
1200;18;363759;364958
1200;19;364557;365756
1200;20;368725;369924
1200;21;355253;356452
1200;22;352779;353978
1200;23;364748;365947
1200;24;366738;367937
1200;25;360554;361753
1200;26;364670;365869
1200;27;355061;356260
1200;28;358995;360194
1200;29;361384;362583
1200;30;352973;354172
1200;31;345251;346450
1200;32;371507;372706
1200;33;350100;351299
1200;34;364275;365474
1200;35;361719;362918
1200;36;366719;367918
1200;37;355459;356658
1200;38;348691;349890
1200;39;367363;368562
1200;40;356215;357414
1200;41;353490;354689
1200;42;366002;367201
1200;43;365169;366368
1200;44;362803;364002
1200;45;345667;346866
1200;46;353196;354395
1200;47;362001;363200
1200;48;368269;369468
1200;49;360194;361393
1300;0;426068;427367
1300;1;432596;433895
1300;2;418871;420170
1300;3;424721;426020
1300;4;409583;410882
1300;5;432368;433667
1300;6;421926;423225
1300;7;414661;415960
1300;8;421705;423004
1300;9;417694;418993
1300;10;428611;429910
1300;11;405423;406722
1300;12;417000;418299
1300;13;427349;428648
1300;14;417129;418428
1300;15;424276;425575
1300;16;427248;428547
1300;17;424219;425518
1300;18;419001;420300
1300;19;416157;417456
1300;20;417525;418824
1300;21;427392;428691
1300;22;419544;420843
1300;23;427442;428741
1300;24;432873;434172
1300;25;421425;422724
1300;26;414829;416128
1300;27;437368;438667
1300;28;416816;418115
1300;29;437004;438303
1300;30;423194;424493
1300;31;425407;426706
1300;32;421954;423253
1300;33;414346;415645
1300;34;418765;420064
1300;35;413117;414416
1300;36;439395;440694
1300;37;417298;418597
1300;38;430529;431828
1300;39;437182;438481
1300;40;425287;426586
1300;41;430167;431466
1300;42;433497;434796
1300;43;436623;437922
1300;44;427098;428397
1300;45;416813;418112
1300;46;424671;425970
1300;47;424504;425803
1300;48;434474;435773
1300;49;409751;411050
1400;0;489194;490593
1400;1;480463;481862
1400;2;497546;498945
1400;3;496686;498085
1400;4;498670;500069
1400;5;493644;495043
1400;6;484758;486157
1400;7;503815;505214
1400;8;494594;495993
1400;9;479908;481307
1400;10;487765;489164
1400;11;491384;492783
1400;12;477646;479045
1400;13;483339;484738
1400;14;480999;482398
1400;15;495223;496622
1400;16;498509;499908
1400;17;482163;483562
1400;18;494846;496245
1400;19;484861;486260
1400;20;507552;508951
1400;21;485146;486545
1400;22;484577;485976
1400;23;497885;499284
1400;24;481786;483185
1400;25;488208;489607
1400;26;487655;489054
1400;27;486521;487920
1400;28;491697;493096
1400;29;477288;478687
1400;30;494323;495722
1400;31;487795;489194
1400;32;480935;482334
1400;33;498662;500061
1400;34;489992;491391
1400;35;496647;498046
1400;36;484910;486309
1400;37;495449;496848
1400;38;513234;514633
1400;39;489201;490600
1400;40;496014;497413
1400;41;499219;500618
1400;42;493415;494814
1400;43;491891;493290
1400;44;489472;490871
1400;45;474224;475623
1400;46;476782;478181
1400;47;492413;493812
1400;48;498577;499976
1400;49;463763;465162
1500;0;550168;551667
1500;1;558630;560129
1500;2;562783;564282
1500;3;549773;551272
1500;4;558706;560205
1500;5;567808;569307
1500;6;551102;552601
1500;7;568410;569909
1500;8;563483;564982
1500;9;558119;559618
1500;10;540724;542223
1500;11;559652;561151
1500;12;571848;573347
1500;13;560334;561833
1500;14;568790;570289
1500;15;566093;567592
1500;16;551865;553364
1500;17;572213;573712
1500;18;568520;570019
1500;19;566973;568472
1500;20;570394;571893
1500;21;559917;561416
1500;22;580486;581985
1500;23;560938;562437
1500;24;564569;566068
1500;25;568754;570253
1500;26;561030;562529
1500;27;571306;572805
1500;28;550338;551837
1500;29;578406;579905
1500;30;555227;556726
1500;31;566284;567783
1500;32;570036;571535
1500;33;549007;550506
1500;34;563896;565395
1500;35;556093;557592
1500;36;553389;554888
1500;37;565139;566638
1500;38;570105;571604
1500;39;570682;572181
1500;40;568839;570338
1500;41;556659;558158
1500;42;582627;584126
1500;43;554404;555903
1500;44;562389;563888
1500;45;574600;576099
1500;46;546888;548387
1500;47;559630;561129
1500;48;578591;580090
1500;49;579628;581127
1600;0;621843;623442
1600;1;632872;634471
1600;2;640723;642322
1600;3;637002;638601
1600;4;644577;646176
1600;5;671994;673593
1600;6;635264;636863
1600;7;640063;641662
1600;8;639931;641530
1600;9;634630;636229
1600;10;635948;637547
1600;11;628887;630486
1600;12;632984;634583
1600;13;631989;633588
1600;14;652635;654234
1600;15;637865;639464
1600;16;659054;660653
1600;17;627242;628841
1600;18;653816;655415
1600;19;638466;640065
1600;20;649976;651575
1600;21;640718;642317
1600;22;649214;650813
1600;23;637796;639395
1600;24;633595;635194
1600;25;643518;645117
1600;26;635914;637513
1600;27;628370;629969
1600;28;661987;663586
1600;29;639299;640898
1600;30;649543;651142
1600;31;651832;653431
1600;32;636615;638214
1600;33;637561;639160
1600;34;643325;644924
1600;35;647948;649547
1600;36;631683;633282
1600;37;634485;636084
1600;38;638180;639779
1600;39;636460;638059
1600;40;635873;637472
1600;41;644145;645744
1600;42;626720;628319
1600;43;624465;626064
1600;44;629965;631564
1600;45;653195;654794
1600;46;632924;634523
1600;47;640731;642330
1600;48;646109;647708
1600;49;632729;634328
1700;0;720997;722696
1700;1;733661;735360
1700;2;735431;737130
1700;3;729512;731211
1700;4;736890;738589
1700;5;711136;712835
1700;6;723360;725059
1700;7;722054;723753
1700;8;725092;726791
1700;9;718288;719987
1700;10;714817;716516
1700;11;725312;727011
1700;12;716300;717999
1700;13;701322;703021
1700;14;718142;719841
1700;15;712643;714342
1700;16;712605;714304
1700;17;706305;708004
1700;18;713030;714729
1700;19;738055;739754
1700;20;734489;736188
1700;21;725607;727306
1700;22;717863;719562
1700;23;728982;730681
1700;24;724301;726000
1700;25;704181;705880
1700;26;717943;719642
1700;27;732602;734301
1700;28;731731;733430
1700;29;736505;738204
1700;30;723519;725218
1700;31;710332;712031
1700;32;711205;712904
1700;33;725268;726967
1700;34;701341;703040
1700;35;714595;716294
1700;36;718439;720138
1700;37;737824;739523
1700;38;717956;719655
1700;39;702441;704140
1700;40;713195;714894
1700;41;724529;726228
1700;42;706077;707776
1700;43;716352;718051
1700;44;723036;724735
1700;45;740351;742050
1700;46;688708;690407
1700;47;713140;714839
1700;48;726380;728079
1700;49;722100;723799
1800;0;797255;799054
1800;1;793294;795093
1800;2;831578;833377
1800;3;801472;803271
1800;4;812467;814266
1800;5;782942;784741
1800;6;824697;826496
1800;7;786748;788547
1800;8;807985;809784
1800;9;821919;823718
1800;10;814414;816213
1800;11;807561;809360
1800;12;807675;809474
1800;13;807092;808891
1800;14;812937;814736
1800;15;820206;822005
1800;16;821421;823220
1800;17;809110;810909
1800;18;799593;801392
1800;19;819810;821609
1800;20;814194;815993
1800;21;808041;809840
1800;22;810355;812154
1800;23;805934;807733
1800;24;780041;781840
1800;25;797856;799655
1800;26;807590;809389
1800;27;818679;820478
1800;28;807216;809015
1800;29;807902;809701
1800;30;818244;820043
1800;31;811761;813560
1800;32;806075;807874
1800;33;807282;809081
1800;34;811096;812895
1800;35;807258;809057
1800;36;795697;797496
1800;37;821611;823410
1800;38;810525;812324
1800;39;791227;793026
1800;40;818180;819979
1800;41;789565;791364
1800;42;808080;809879
1800;43;835070;836869
1800;44;814016;815815
1800;45;817897;819696
1800;46;783757;785556
1800;47;794853;796652
1800;48;816442;818241
1800;49;802889;804688
1900;0;902161;904060
1900;1;905199;907098
1900;2;909589;911488
1900;3;871602;873501
1900;4;887435;889334
1900;5;914264;916163
1900;6;896701;898600
1900;7;905781;907680
1900;8;910846;912745
1900;9;919128;921027
1900;10;917264;919163
1900;11;886224;888123
1900;12;907026;908925
1900;13;894238;896137
1900;14;911537;913436
1900;15;900085;901984
1900;16;897898;899797
1900;17;918617;920516
1900;18;927222;929121
1900;19;899417;901316
1900;20;906228;908127
1900;21;892397;894296
1900;22;938059;939958
1900;23;910110;912009
1900;24;897000;898899
1900;25;915095;916994
1900;26;919260;921159
1900;27;912337;914236
1900;28;909101;911000
1900;29;895893;897792
1900;30;915394;917293
1900;31;909845;911744
1900;32;895294;897193
1900;33;873541;875440
1900;34;911065;912964
1900;35;879349;881248
1900;36;891939;893838
1900;37;914805;916704
1900;38;903963;905862
1900;39;891233;893132
1900;40;911990;913889
1900;41;885556;887455
1900;42;914732;916631
1900;43;913887;915786
1900;44;923255;925154
1900;45;877293;879192
1900;46;881259;883158
1900;47;892229;894128
1900;48;899743;901642
1900;49;877240;879139
2000;0;1013602;1015601
2000;1;1014526;1016525
2000;2;993822;995821
2000;3;1004027;1006026
2000;4;1008222;1010221
2000;5;998037;1000036
2000;6;997446;999445
2000;7;998274;1000273
2000;8;999862;1001861
2000;9;1022072;1024071
2000;10;996582;998581
2000;11;997545;999544
2000;12;1007207;1009206
2000;13;1018748;1020747
2000;14;991354;993353
2000;15;991746;993745
2000;16;998830;1000829
2000;17;1008668;1010667
2000;18;1022283;1024282
2000;19;1010782;1012781
2000;20;1025402;1027401
2000;21;1011966;1013965
2000;22;987577;989576
2000;23;1002172;1004171
2000;24;1028811;1030810
2000;25;987016;989015
2000;26;1016224;1018223
2000;27;995362;997361
2000;28;987378;989377
2000;29;1005019;1007018
2000;30;979667;981666
2000;31;1008456;1010455
2000;32;1004041;1006040
2000;33;1003630;1005629
2000;34;997196;999195
2000;35;993594;995593
2000;36;1000352;1002351
2000;37;975501;977500
2000;38;994875;996874
2000;39;993846;995845
2000;40;1005176;1007175
2000;41;987120;989119
2000;42;962328;964327
2000;43;970416;972415
2000;44;1009291;1011290
2000;45;1005002;1007001
2000;46;984866;986865
2000;47;998757;1000756
2000;48;1007296;1009295
2000;49;1018397;1020396
2100;0;1066587;1068686
2100;1;1117587;1119686
2100;2;1111853;1113952
2100;3;1089016;1091115
2100;4;1100941;1103040
2100;5;1119398;1121497
2100;6;1083727;1085826
2100;7;1120403;1122502
2100;8;1087058;1089157
2100;9;1087151;1089250
2100;10;1106751;1108850
2100;11;1094433;1096532
2100;12;1118558;1120657
2100;13;1116135;1118234
2100;14;1127343;1129442
2100;15;1089579;1091678
2100;16;1106842;1108941
2100;17;1103654;1105753
2100;18;1095389;1097488
2100;19;1111479;1113578
2100;20;1115083;1117182
2100;21;1120674;1122773
2100;22;1125074;1127173
2100;23;1114046;1116145
2100;24;1096190;1098289
2100;25;1105135;1107234
2100;26;1090452;1092551
2100;27;1155980;1158079
2100;28;1125517;1127616
2100;29;1110229;1112328
2100;30;1076602;1078701
2100;31;1065628;1067727
2100;32;1073833;1075932
2100;33;1115645;1117744
2100;34;1090610;1092709
2100;35;1104434;1106533
2100;36;1077825;1079924
2100;37;1094856;1096955
2100;38;1124435;1126534
2100;39;1096804;1098903
2100;40;1107170;1109269
2100;41;1110963;1113062
2100;42;1104288;1106387
2100;43;1111502;1113601
2100;44;1101552;1103651
2100;45;1086351;1088450
2100;46;1130823;1132922
2100;47;1080645;1082744
2100;48;1089920;1092019
2100;49;1095288;1097387
2200;0;1212644;1214843
2200;1;1240882;1243081
2200;2;1230312;1232511
2200;3;1166395;1168594
2200;4;1215434;1217633
2200;5;1211036;1213235
2200;6;1245446;1247645
2200;7;1202171;1204370
2200;8;1239396;1241595
2200;9;1217819;1220018
2200;10;1194349;1196548
2200;11;1212989;1215188
2200;12;1196176;1198375
2200;13;1227090;1229289
2200;14;1197580;1199779
2200;15;1202211;1204410
2200;16;1208368;1210567
2200;17;1201001;1203200
2200;18;1212923;1215122
2200;19;1194900;1197099
2200;20;1211220;1213419
2200;21;1220424;1222623
2200;22;1187883;1190082
2200;23;1190578;1192777
2200;24;1205086;1207285
2200;25;1194403;1196602
2200;26;1211902;1214101
2200;27;1248802;1251001
2200;28;1222875;1225074
2200;29;1219902;1222101
2200;30;1204134;1206333
2200;31;1167485;1169684
2200;32;1192636;1194835
2200;33;1210077;1212276
2200;34;1220314;1222513
2200;35;1238572;1240771
2200;36;1227426;1229625
2200;37;1186718;1188917
2200;38;1173993;1176192
2200;39;1189356;1191555
2200;40;1222557;1224756
2200;41;1219657;1221856
2200;42;1190178;1192377
2200;43;1206717;1208916
2200;44;1206626;1208825
2200;45;1202209;1204408
2200;46;1231907;1234106
2200;47;1198718;1200917
2200;48;1213793;1215992
2200;49;1236999;1239198
2300;0;1342213;1344512
2300;1;1330552;1332851
2300;2;1336773;1339072
2300;3;1297180;1299479
2300;4;1321038;1323337
2300;5;1332967;1335266
2300;6;1307333;1309632
2300;7;1327076;1329375
2300;8;1358315;1360614
2300;9;1323218;1325517
2300;10;1306747;1309046
2300;11;1360891;1363190
2300;12;1300644;1302943
2300;13;1307503;1309802
2300;14;1307429;1309728
2300;15;1304181;1306480
2300;16;1332732;1335031
2300;17;1316690;1318989
2300;18;1314180;1316479
2300;19;1326339;1328638
2300;20;1337778;1340077
2300;21;1297950;1300249
2300;22;1300651;1302950
2300;23;1332752;1335051
2300;24;1288948;1291247
2300;25;1304192;1306491
2300;26;1319492;1321791
2300;27;1304759;1307058
2300;28;1328259;1330558
2300;29;1337365;1339664
2300;30;1321994;1324293
2300;31;1309323;1311622
2300;32;1333861;1336160
2300;33;1294265;1296564
2300;34;1296712;1299011
2300;35;1348755;1351054
2300;36;1301151;1303450
2300;37;1328550;1330849
2300;38;1327762;1330061
2300;39;1330361;1332660
2300;40;1322154;1324453
2300;41;1330710;1333009
2300;42;1315478;1317777
2300;43;1298748;1301047
2300;44;1324948;1327247
2300;45;1331561;1333860
2300;46;1312450;1314749
2300;47;1304096;1306395
2300;48;1333303;1335602
2300;49;1311707;1314006
2400;0;1434057;1436456
2400;1;1413453;1415852
2400;2;1431519;1433918
2400;3;1445955;1448354
2400;4;1435865;1438264
2400;5;1400454;1402853
2400;6;1395572;1397971
2400;7;1450504;1452903
2400;8;1434217;1436616
2400;9;1441094;1443493
2400;10;1473113;1475512
2400;11;1416800;1419199
2400;12;1466302;1468701
2400;13;1392884;1395283
2400;14;1441521;1443920
2400;15;1430249;1432648
2400;16;1477594;1479993
2400;17;1439918;1442317
2400;18;1419313;1421712
2400;19;1428107;1430506
2400;20;1396110;1398509
2400;21;1441220;1443619
2400;22;1442078;1444477
2400;23;1420974;1423373
2400;24;1424936;1427335
2400;25;1426456;1428855
2400;26;1474019;1476418
2400;27;1417763;1420162
2400;28;1478525;1480924
2400;29;1454844;1457243
2400;30;1421429;1423828
2400;31;1457204;1459603
2400;32;1456666;1459065
2400;33;1448634;1451033
2400;34;1455497;1457896
2400;35;1402815;1405214
2400;36;1430822;1433221
2400;37;1432238;1434637
2400;38;1459361;1461760
2400;39;1446152;1448551
2400;40;1453591;1455990
2400;41;1436539;1438938
2400;42;1421141;1423540
2400;43;1462550;1464949
2400;44;1427658;1430057
2400;45;1449786;1452185
2400;46;1440410;1442809
2400;47;1466087;1468486
2400;48;1390001;1392400
2400;49;1417723;1420122
2500;0;1553533;1556032
2500;1;1568997;1571496
2500;2;1542082;1544581
2500;3;1555797;1558296
2500;4;1567872;1570371
2500;5;1583223;1585722
2500;6;1572282;1574781
2500;7;1587432;1589931
2500;8;1548433;1550932
2500;9;1567854;1570353
2500;10;1561948;1564447
2500;11;1589764;1592263
2500;12;1505385;1507884
2500;13;1574445;1576944
2500;14;1567815;1570314
2500;15;1531064;1533563
2500;16;1546455;1548954
2500;17;1536444;1538943
2500;18;1601611;1604110
2500;19;1558674;1561173
2500;20;1578756;1581255
2500;21;1578863;1581362
2500;22;1559382;1561881
2500;23;1542630;1545129
2500;24;1551124;1553623
2500;25;1556275;1558774
2500;26;1580912;1583411
2500;27;1568281;1570780
2500;28;1601240;1603739
2500;29;1533594;1536093
2500;30;1555445;1557944
2500;31;1532372;1534871
2500;32;1575229;1577728
2500;33;1582424;1584923
2500;34;1584577;1587076
2500;35;1557992;1560491
2500;36;1564620;1567119
2500;37;1541207;1543706
2500;38;1587596;1590095
2500;39;1599756;1602255
2500;40;1559946;1562445
2500;41;1582038;1584537
2500;42;1560503;1563002
2500;43;1556978;1559477
2500;44;1556093;1558592
2500;45;1583758;1586257
2500;46;1574013;1576512
2500;47;1586480;1588979
2500;48;1548167;1550666
2500;49;1562265;1564764
2600;0;1682431;1685030
2600;1;1711609;1714208
2600;2;1672377;1674976
2600;3;1683099;1685698
2600;4;1714317;1716916
2600;5;1734444;1737043
2600;6;1685761;1688360
2600;7;1713894;1716493
2600;8;1695836;1698435
2600;9;1677728;1680327
2600;10;1679564;1682163
